"No.","Time","Source","Destination","Protocol","Length","Info"
"5221","197.363455","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=837803 Ack=26435 Win=42304 Len=1418 TSval=556500 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5222","197.363892","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=839221 Ack=26435 Win=42304 Len=1418 TSval=556501 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5223","197.363983","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5224","197.365157","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=840686 Ack=26435 Win=42304 Len=1418 TSval=556501 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5225","197.365246","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=842104 Ack=26435 Win=42304 Len=1418 TSval=556501 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5226","197.365331","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5227","197.365623","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=843569 Ack=26435 Win=42304 Len=1418 TSval=556501 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5228","197.366000","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=844987 Ack=26435 Win=42304 Len=1418 TSval=556501 TSecr=1287418609 [TCP segment of a reassembled PDU]"
"5229","197.366086","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5230","197.366293","10.0.0.169","74.125.196.104","TLSv1.3","99","Application Data"
"5231","197.387006","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=839221 Win=333824 Len=0 TSval=1287418750 TSecr=556500"
"5232","197.387925","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=840686 Win=333824 Len=0 TSval=1287418751 TSecr=556501"
"5233","197.388448","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=843569 Win=331008 Len=0 TSval=1287418752 TSecr=556501"
"5234","197.389301","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=846405 Win=331264 Len=0 TSval=1287418753 TSecr=556501"
"5235","197.389405","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=846485 Win=333824 Len=0 TSval=1287418753 TSecr=556501"
"5236","197.485898","10.0.0.169","74.125.196.104","TLSv1.3","507","Application Data"
"5237","197.506549","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=846926 Win=333824 Len=0 TSval=1287418870 TSecr=556512"
"5238","197.615998","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=846926 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5239","197.616535","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=848344 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5240","197.616624","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5241","197.616961","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=849809 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5242","197.617047","10.0.0.169","74.125.196.104","TLSv1.3","106","Application Data"
"5243","197.617453","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=851267 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5244","197.617539","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=852685 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5245","197.617626","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5246","197.617979","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=854150 Ack=26435 Win=42304 Len=1418 TSval=556526 TSecr=1287418870 [TCP segment of a reassembled PDU]"
"5247","197.618064","10.0.0.169","74.125.196.104","TLSv1.3","106","Application Data"
"5248","197.639928","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=849809 Win=331008 Len=0 TSval=1287419003 TSecr=556526"
"5249","197.640472","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=852685 Win=328192 Len=0 TSval=1287419004 TSecr=556526"
"5250","197.641019","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=854150 Win=329216 Len=0 TSval=1287419004 TSecr=556526"
"5251","197.641271","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=855608 Win=329216 Len=0 TSval=1287419005 TSecr=556526"
"5252","197.738565","10.0.0.169","74.125.196.104","TLSv1.3","432","Application Data"
"5253","197.763694","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=855974 Win=333824 Len=0 TSval=1287419127 TSecr=556538"
"5254","197.872799","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=855974 Ack=26435 Win=42304 Len=1418 TSval=556551 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5255","197.873186","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=857392 Ack=26435 Win=42304 Len=1418 TSval=556551 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5256","197.873273","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5257","197.873943","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=858857 Ack=26435 Win=42304 Len=1418 TSval=556552 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5258","197.874034","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=860275 Ack=26435 Win=42304 Len=1418 TSval=556552 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5259","197.874119","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5260","197.874539","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=861740 Ack=26435 Win=42304 Len=1418 TSval=556552 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5261","197.874627","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=863158 Ack=26435 Win=42304 Len=1418 TSval=556552 TSecr=1287419127 [TCP segment of a reassembled PDU]"
"5262","197.874712","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5263","197.874920","10.0.0.169","74.125.196.104","TLSv1.3","99","Application Data"
"5264","197.892521","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=858857 Win=333824 Len=0 TSval=1287419256 TSecr=556551"
"5265","197.897986","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=860275 Win=333824 Len=0 TSval=1287419261 TSecr=556552"
"5266","197.899992","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=861740 Win=333824 Len=0 TSval=1287419263 TSecr=556552"
"5267","197.901360","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26435 Ack=864656 Win=331008 Len=0 TSval=1287419265 TSecr=556552"
"5268","197.992306","74.125.196.104","10.0.0.169","TLSv1.3","120","Application Data"
"5269","197.996253","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=864656 Ack=26489 Win=42304 Len=0 TSval=556564 TSecr=1287419355"
"5270","197.996509","10.0.0.169","74.125.196.104","TLSv1.3","391","Application Data"
"5271","198.015496","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=26489 Ack=864981 Win=333824 Len=0 TSval=1287419379 TSecr=556564"
"5272","198.034961","74.125.196.104","10.0.0.169","TLSv1.3","128","Application Data"
"5273","198.035425","74.125.196.104","10.0.0.169","TLSv1.3","142","Application Data"
"5274","198.035427","74.125.196.104","10.0.0.169","TLSv1.3","112","Application Data"
"5275","198.035620","74.125.196.104","10.0.0.169","TLSv1.3","121","Application Data"
"5276","198.037391","74.125.196.104","10.0.0.169","TLSv1.3","398","Application Data"
"5277","198.037667","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=864981 Ack=26627 Win=42304 Len=0 TSval=556568 TSecr=1287419398"
"5278","198.039121","74.125.196.104","10.0.0.169","TLSv1.3","125","Application Data"
"5279","198.040786","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=864981 Ack=26728 Win=42304 Len=0 TSval=556568 TSecr=1287419399"
"5280","198.040987","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=864981 Ack=27119 Win=42304 Len=0 TSval=556568 TSecr=1287419401"
"5281","198.066166","10.0.0.169","64.233.185.95","TLSv1.3","127","Application Data"
"5282","198.066498","10.0.0.169","64.233.185.95","TLSv1.3","969","Application Data"
"5283","198.084025","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=864981 Ack=27119 Win=42304 Len=1418 TSval=556572 TSecr=1287419401 [TCP segment of a reassembled PDU]"
"5284","198.084436","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=866399 Ack=27119 Win=42304 Len=1418 TSval=556572 TSecr=1287419401 [TCP segment of a reassembled PDU]"
"5285","198.084529","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5286","198.084881","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=867864 Ack=27119 Win=42304 Len=1418 TSval=556572 TSecr=1287419401 [TCP segment of a reassembled PDU]"
"5287","198.084974","10.0.0.169","74.125.196.104","TLSv1.3","106","Application Data"
"5288","198.085265","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=869322 Ack=27119 Win=42304 Len=1418 TSval=556572 TSecr=1287419401 [TCP segment of a reassembled PDU]"
"5289","198.085584","10.0.0.169","74.125.196.104","TCP","1484","52002  >  443 [ACK] Seq=870740 Ack=27119 Win=42304 Len=1418 TSval=556572 TSecr=1287419401 [TCP segment of a reassembled PDU]"
"5290","198.085669","10.0.0.169","74.125.196.104","TLSv1.3","113","Application Data"
"5291","198.085950","10.0.0.169","74.125.196.104","TLSv1.3","721","Application Data"
"5292","198.086032","10.0.0.169","74.125.196.104","TLSv1.3","103","Application Data"
"5293","198.098789","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10198 Ack=18921 Win=112896 Len=0 TSval=725335543 TSecr=556571"
"5294","198.099655","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10198 Ack=19824 Win=115712 Len=0 TSval=725335543 TSecr=556571"
"5295","198.109036","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=27119 Ack=866399 Win=333824 Len=0 TSval=1287419472 TSecr=556572"
"5296","198.109970","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=27119 Ack=869282 Win=331008 Len=0 TSval=1287419473 TSecr=556572"
"5297","198.109972","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=27119 Ack=869322 Win=333824 Len=0 TSval=1287419473 TSecr=556572"
"5298","198.111183","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=27119 Ack=872205 Win=333824 Len=0 TSval=1287419474 TSecr=556572"
"5299","198.111288","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=27119 Ack=872897 Win=333824 Len=0 TSval=1287419475 TSecr=556572"
"5300","198.112661","64.233.185.95","10.0.0.169","TLSv1.3","131","Application Data"
"5301","198.112664","64.233.185.95","10.0.0.169","TLSv1.3","321","Application Data"
"5302","198.112666","64.233.185.95","10.0.0.169","TLSv1.3","299","Application Data"
"5303","198.112670","64.233.185.95","10.0.0.169","TLSv1.3","105","Application Data"
"5304","198.114881","10.0.0.169","64.233.185.95","TCP","66","58126  >  443 [ACK] Seq=19824 Ack=10518 Win=42304 Len=0 TSval=556576 TSecr=725335557"
"5305","198.117234","10.0.0.169","64.233.185.95","TCP","66","58126  >  443 [ACK] Seq=19824 Ack=10790 Win=42304 Len=0 TSval=556576 TSecr=725335557"
"5306","198.122810","10.0.0.169","64.233.185.95","TLSv1.3","105","Application Data"
"5307","198.151988","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=19863 Win=115712 Len=0 TSval=725335598 TSecr=556576"
"5308","198.992438","74.125.196.104","10.0.0.169","TLSv1.3","120","Application Data"
"5309","199.033193","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=27173 Win=42304 Len=0 TSval=556668 TSecr=1287420356"
"5310","199.992471","74.125.196.104","10.0.0.169","TLSv1.3","120","Application Data"
"5311","199.994088","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=27227 Win=42304 Len=0 TSval=556764 TSecr=1287421356"
"5312","200.022611","74.125.196.104","10.0.0.169","TLSv1.3","114","Application Data"
"5313","200.023900","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=27275 Win=42304 Len=0 TSval=556767 TSecr=1287421386"
"5314","200.185853","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5315","200.185855","74.125.196.104","10.0.0.169","TLSv1.3","347","Application Data"
"5316","200.186230","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5317","200.186911","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5318","200.186913","74.125.196.104","10.0.0.169","TLSv1.3","572","Application Data, Application Data"
"5319","200.187768","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5320","200.187958","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5321","200.189314","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data, Application Data"
"5322","200.189316","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data, Application Data"
"5323","200.190458","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data, Application Data"
"5324","200.190460","74.125.196.104","10.0.0.169","TLSv1.3","263","Application Data, Application Data"
"5325","200.192611","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=28693 Win=41600 Len=0 TSval=556783 TSecr=1287421549"
"5326","200.193003","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=28974 Win=42304 Len=0 TSval=556783 TSecr=1287421549"
"5327","200.193081","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=30392 Win=41600 Len=0 TSval=556783 TSecr=1287421549"
"5328","200.193157","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=31810 Win=41600 Len=0 TSval=556783 TSecr=1287421550"
"5329","200.193350","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=32316 Win=41600 Len=0 TSval=556783 TSecr=1287421550"
"5330","200.194543","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=37988 Win=39424 Len=0 TSval=556784 TSecr=1287421552"
"5331","200.194819","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=39406 Win=41600 Len=0 TSval=556784 TSecr=1287421553"
"5332","200.195078","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=39603 Win=42304 Len=0 TSval=556784 TSecr=1287421553"
"5333","200.281518","74.125.196.104","10.0.0.169","TLSv1.3","1484","Application Data"
"5334","200.281520","74.125.196.104","10.0.0.169","TLSv1.3","141","Application Data"
"5335","200.281833","74.125.196.104","10.0.0.169","TLSv1.3","106","Application Data"
"5336","200.282431","74.125.196.104","10.0.0.169","TLSv1.3","108","Application Data"
"5337","200.282983","74.125.196.104","10.0.0.169","TLSv1.3","288","Application Data"
"5338","200.283307","74.125.196.104","10.0.0.169","TLSv1.3","98","Application Data"
"5339","200.283310","74.125.196.104","10.0.0.169","TLSv1.3","97","Application Data"
"5340","200.283312","74.125.196.104","10.0.0.169","TLSv1.3","105","Application Data"
"5341","200.283581","74.125.196.104","10.0.0.169","TLSv1.3","97","Application Data"
"5342","200.284593","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=41021 Win=41600 Len=0 TSval=556793 TSecr=1287421644"
"5343","200.285175","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=41178 Win=42304 Len=0 TSval=556793 TSecr=1287421645"
"5344","200.285443","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=41432 Win=42304 Len=0 TSval=556793 TSecr=1287421646"
"5345","200.287849","10.0.0.169","74.125.196.104","TCP","66","52002  >  443 [ACK] Seq=872897 Ack=41533 Win=42304 Len=0 TSval=556793 TSecr=1287421646"
"5346","200.290911","10.0.0.169","74.125.196.104","TLSv1.3","105","Application Data"
"5347","200.309406","74.125.196.104","10.0.0.169","TCP","66","443  >  52002 [ACK] Seq=41533 Ack=872936 Win=333824 Len=0 TSval=1287421673 TSecr=556793"
"5348","203.248793","10.0.0.169","108.177.122.113","TLSv1.3","166","Application Data"
"5349","203.256413","10.0.0.169","108.177.122.113","TLSv1.3","105","Application Data"
"5350","203.257790","10.0.0.169","108.177.122.113","TLSv1.3","647","Application Data"
"5351","203.268360","10.0.0.169","64.233.185.95","TLSv1.3","127","Application Data"
"5352","203.268987","10.0.0.169","64.233.185.95","TCP","1484","58126  >  443 [ACK] Seq=19924 Ack=10790 Win=42304 Len=1418 TSval=557091 TSecr=725335598 [TCP segment of a reassembled PDU]"
"5353","203.269265","10.0.0.169","64.233.185.95","TCP","1484","58126  >  443 [ACK] Seq=21342 Ack=10790 Win=42304 Len=1418 TSval=557091 TSecr=725335598 [TCP segment of a reassembled PDU]"
"5354","203.274390","10.0.0.169","64.233.185.95","TLSv1.3","113","Application Data"
"5355","203.275057","10.0.0.169","64.233.185.95","TCP","1484","58126  >  443 [ACK] Seq=22807 Ack=10790 Win=42304 Len=1418 TSval=557092 TSecr=725335598 [TCP segment of a reassembled PDU]"
"5356","203.275240","108.177.122.113","10.0.0.169","TCP","66","443  >  33169 [ACK] Seq=6159 Ack=3085 Win=71424 Len=0 TSval=2998357752 TSecr=557089"
"5357","203.276088","10.0.0.169","64.233.185.95","TLSv1.3","211","Application Data"
"5358","203.279282","108.177.122.113","10.0.0.169","TCP","66","443  >  33169 [ACK] Seq=6159 Ack=3124 Win=71424 Len=0 TSval=2998357760 TSecr=557090"
"5359","203.279285","108.177.122.113","10.0.0.169","TCP","66","443  >  33169 [ACK] Seq=6159 Ack=3705 Win=74240 Len=0 TSval=2998357760 TSecr=557090"
"5360","203.279286","108.177.122.113","10.0.0.169","TLSv1.3","105","Application Data"
"5361","203.280984","108.177.122.113","10.0.0.169","TLSv1.3","132","Application Data"
"5362","203.280987","108.177.122.113","10.0.0.169","TLSv1.3","150","Application Data"
"5363","203.281226","108.177.122.113","10.0.0.169","TLSv1.3","328","Application Data"
"5364","203.281228","108.177.122.113","10.0.0.169","TLSv1.3","105","Application Data"
"5365","203.285405","10.0.0.169","108.177.122.113","TCP","66","33169  >  443 [ACK] Seq=3705 Ack=6649 Win=42304 Len=0 TSval=557093 TSecr=2998357760"
"5366","203.291728","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=19924 Win=115712 Len=0 TSval=725340736 TSecr=557091"
"5367","203.293863","10.0.0.169","108.177.122.113","TLSv1.3","105","Application Data"
"5368","203.298322","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=21342 Win=118528 Len=0 TSval=725340743 TSecr=557091"
"5369","203.298324","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=22760 Win=121344 Len=0 TSval=725340744 TSecr=557091"
"5370","203.298327","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=22807 Win=121344 Len=0 TSval=725340744 TSecr=557092"
"5371","203.298330","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=24225 Win=124160 Len=0 TSval=725340744 TSecr=557092"
"5372","203.298332","64.233.185.95","10.0.0.169","TCP","66","443  >  58126 [ACK] Seq=10790 Ack=24370 Win=126976 Len=0 TSval=725340744 TSecr=557092"
"5373","203.318911","64.233.185.95","10.0.0.169","TLSv1.3","131","Application Data"
"5374","203.319017","64.233.185.95","10.0.0.169","TLSv1.3","334","Application Data"
